,Customer ID,Loan Sanction Amount (USD)
11520,C-10207,36999.425
11521,C-18109,36999.425
11522,C-12898,36999.425
11523,C-34125,36999.425
11524,C-28142,36999.425
11525,C-3811,36999.425
11526,C-7836,36999.425
11527,C-41154,36999.425
11528,C-15129,36999.425
11529,C-33351,36999.425
11530,C-31209,36999.425
11531,C-36769,36999.425
11532,C-34995,36999.425
11533,C-31279,36999.425
11534,C-4713,36999.425
11535,C-45089,36999.425
11536,C-44198,36999.425
11537,C-16089,36999.425
11538,C-17075,36999.425
11539,C-49832,36999.425
11540,C-36197,36999.425
11541,C-26204,36999.425
11542,C-36061,36999.425
11543,C-22538,36999.425
11544,C-36447,36999.425
11545,C-36191,36999.425
11546,C-17416,36999.425
11547,C-8026,36999.425
11548,C-25056,36999.425
11549,C-43796,36999.425
11550,C-29708,36999.425
11551,C-7361,36999.425
11552,C-35490,36999.425
11553,C-12061,36999.425
11554,C-31107,36999.425
11555,C-49180,36999.425
11556,C-28057,36999.425
11557,C-41073,36999.425
11558,C-12851,36999.425
11559,C-40904,36999.425
11560,C-4399,36999.425
11561,C-30820,36999.425
11562,C-29888,36999.425
11563,C-27945,36999.425
11564,C-25062,36999.425
11565,C-18026,36999.425
11566,C-20327,36999.425
11567,C-27205,36999.425
11568,C-40837,36999.425
11569,C-9117,36999.425
11570,C-25997,36999.425
11571,C-18463,36999.425
11572,C-34313,36999.425
11573,C-12985,36999.425
11574,C-18002,36999.425
11575,C-47028,36999.425
11576,C-43069,36999.425
11577,C-1436,36999.425
11578,C-5680,36999.425
11579,C-22002,36999.425
11580,C-40187,36999.425
11581,C-1154,36999.425
11582,C-17651,36999.425
11583,C-20242,36999.425
11584,C-35020,36999.425
11585,C-8015,36999.425
11586,C-47885,36999.425
11587,C-5563,36999.425
11588,C-20394,36999.425
11589,C-37285,36999.425
11590,C-36546,36999.425
11591,C-39940,36999.425
11592,C-8198,36999.425
11593,C-18104,36999.425
11594,C-42354,36999.425
11595,C-42796,36999.425
11596,C-5296,36999.425
11597,C-6331,36999.425
11598,C-29887,36999.425
11599,C-3976,36999.425
11600,C-4939,36999.425
11601,C-18322,36999.425
11602,C-31108,36999.425
11603,C-35661,36999.425
11604,C-42754,36999.425
11605,C-8434,36999.425
11606,C-57,36999.425
11607,C-5580,36999.425
11608,C-4920,36999.425
11609,C-23235,36999.425
11610,C-5682,36999.425
11611,C-14083,36999.425
11612,C-35593,36999.425
11613,C-41950,36999.425
11614,C-34159,36999.425
11615,C-28859,36999.425
11616,C-30809,36999.425
11617,C-13355,36999.425
11618,C-44961,36999.425
11619,C-35324,36999.425
11620,C-48809,36999.425
11621,C-32021,36999.425
11622,C-16725,36999.425
11623,C-49233,36999.425
11624,C-23753,36999.425
11625,C-36774,36999.425
11626,C-22123,36999.425
11627,C-25429,36999.425
11628,C-26801,36999.425
11629,C-39962,36999.425
11630,C-5415,36999.425
11631,C-47619,36999.425
11632,C-30522,36999.425
11633,C-37111,36999.425
11634,C-22537,36999.425
11635,C-30514,36999.425
11636,C-32046,36999.425
11637,C-5822,36999.425
11638,C-45087,36999.425
11639,C-36661,36999.425
11640,C-25541,36999.425
11641,C-29345,36999.425
11642,C-37142,36999.425
11643,C-38011,36999.425
11644,C-12649,36999.425
11645,C-47798,36999.425
11646,C-20033,36999.425
11647,C-291,36999.425
11648,C-44912,36999.425
11649,C-23550,36999.425
11650,C-15985,36999.425
11651,C-19947,36999.425
11652,C-11925,36999.425
11653,C-29123,36999.425
11654,C-17607,36999.425
11655,C-23946,36999.425
11656,C-14627,36999.425
11657,C-39192,36999.425
11658,C-25656,36999.425
11659,C-2845,36999.425
11660,C-37028,36999.425
11661,C-40470,36999.425
11662,C-32732,36999.425
11663,C-25933,36999.425
11664,C-23101,36999.425
11665,C-245,36999.425
11666,C-46362,36999.425
11667,C-23479,36999.425
11668,C-9151,36999.425
11669,C-42088,36999.425
11670,C-14509,36999.425
11671,C-20617,36999.425
11672,C-25854,36999.425
11673,C-46674,36999.425
11674,C-10755,36999.425
11675,C-46710,36999.425
11676,C-48090,36999.425
11677,C-45158,36999.425
11678,C-28487,36999.425
11679,C-9289,36999.425
11680,C-39199,36999.425
11681,C-1791,36999.425
11682,C-35689,36999.425
11683,C-43672,36999.425
11684,C-45540,36999.425
11685,C-968,36999.425
11686,C-35655,36999.425
11687,C-10574,36999.425
11688,C-42906,36999.425
11689,C-34071,36999.425
11690,C-8104,36999.425
11691,C-4959,36999.425
11692,C-6637,36999.425
11693,C-28082,36999.425
11694,C-21822,36999.425
11695,C-23434,36999.425
11696,C-3538,36999.425
11697,C-4889,36999.425
11698,C-13404,36999.425
11699,C-27561,36999.425
11700,C-49076,36999.425
11701,C-18220,36999.425
11702,C-11327,36999.425
11703,C-46654,36999.425
11704,C-21148,36999.425
11705,C-38,36999.425
11706,C-19818,36999.425
11707,C-33661,36999.425
11708,C-24599,36999.425
11709,C-23732,36999.425
11710,C-25831,36999.425
11711,C-18147,36999.425
11712,C-6934,36999.425
11713,C-28686,36999.425
11714,C-19282,36999.425
11715,C-2358,36999.425
11716,C-47592,36999.425
11717,C-22504,36999.425
11718,C-41881,36999.425
11719,C-18606,36999.425
11720,C-39477,36999.425
11721,C-10695,36999.425
11722,C-7274,36999.425
11723,C-16951,36999.425
11724,C-39283,36999.425
11725,C-33226,36999.425
11726,C-45867,36999.425
11727,C-26234,36999.425
11728,C-18621,36999.425
11729,C-28391,36999.425
11730,C-33011,36999.425
11731,C-13801,36999.425
11732,C-23356,36999.425
11733,C-13604,36999.425
11734,C-24165,36999.425
11735,C-18900,36999.425
11736,C-45444,36999.425
11737,C-32151,36999.425
11738,C-2295,36999.425
11739,C-4999,36999.425
11740,C-48714,36999.425
11741,C-41263,36999.425
11742,C-17919,36999.425
11743,C-418,36999.425
11744,C-16065,36999.425
11745,C-48790,36999.425
11746,C-15002,36999.425
11747,C-12210,36999.425
11748,C-45953,36999.425
11749,C-30509,36999.425
11750,C-31013,36999.425
11751,C-4158,36999.425
11752,C-36630,36999.425
11753,C-2257,36999.425
11754,C-17583,36999.425
11755,C-33751,36999.425
11756,C-8669,36999.425
11757,C-12391,36999.425
11758,C-48871,36999.425
11759,C-17754,36999.425
11760,C-11414,36999.425
11761,C-2363,36999.425
11762,C-1633,36999.425
11763,C-43044,36999.425
11764,C-30724,36999.425
11765,C-36732,36999.425
11766,C-12897,36999.425
11767,C-8812,36999.425
11768,C-4413,36999.425
11769,C-13226,36999.425
11770,C-42056,36999.425
11771,C-21524,36999.425
11772,C-13180,36999.425
11773,C-27934,36999.425
11774,C-45785,36999.425
11775,C-32278,36999.425
11776,C-28481,36999.425
11777,C-31793,36999.425
11778,C-25329,36999.425
11779,C-607,36999.425
11780,C-23526,36999.425
11781,C-28376,36999.425
11782,C-7114,36999.425
11783,C-45323,36999.425
11784,C-4355,36999.425
11785,C-31694,36999.425
11786,C-33367,36999.425
11787,C-25230,36999.425
11788,C-7243,36999.425
11789,C-28393,36999.425
11790,C-45074,36999.425
11791,C-27868,36999.425
11792,C-23859,36999.425
11793,C-23862,36999.425
11794,C-36187,36999.425
11795,C-32816,36999.425
11796,C-12953,36999.425
11797,C-44060,36999.425
11798,C-31921,36999.425
11799,C-42790,36999.425
11800,C-33960,36999.425
11801,C-27585,36999.425
11802,C-35628,36999.425
11803,C-8367,36999.425
11804,C-3087,36999.425
11805,C-13788,36999.425
11806,C-28787,36999.425
11807,C-15265,36999.425
11808,C-22481,36999.425
11809,C-44100,36999.425
11810,C-32923,36999.425
11811,C-12720,36999.425
11812,C-9286,36999.425
11813,C-5008,36999.425
11814,C-14693,36999.425
11815,C-6116,36999.425
11816,C-18614,36999.425
11817,C-49188,36999.425
11818,C-29858,36999.425
11819,C-34656,36999.425
11820,C-7561,36999.425
11821,C-39602,36999.425
11822,C-3135,36999.425
11823,C-16010,36999.425
11824,C-19797,36999.425
11825,C-31439,36999.425
11826,C-14069,36999.425
11827,C-7676,36999.425
11828,C-13086,36999.425
11829,C-43374,36999.425
11830,C-14894,36999.425
11831,C-34924,36999.425
11832,C-36726,36999.425
11833,C-10895,36999.425
11834,C-43931,36999.425
11835,C-13141,36999.425
11836,C-27628,36999.425
11837,C-3953,36999.425
11838,C-4753,36999.425
11839,C-28237,36999.425
11840,C-43451,36999.425
11841,C-14968,36999.425
11842,C-17176,36999.425
11843,C-13765,36999.425
11844,C-30299,36999.425
11845,C-41113,36999.425
11846,C-49327,36999.425
11847,C-4971,36999.425
11848,C-32550,36999.425
11849,C-15174,36999.425
11850,C-26940,36999.425
11851,C-14633,36999.425
11852,C-28996,36999.425
11853,C-42090,36999.425
11854,C-32876,36999.425
11855,C-43303,36999.425
11856,C-20128,36999.425
11857,C-23886,36999.425
11858,C-23530,36999.425
11859,C-35926,36999.425
11860,C-33054,36999.425
11861,C-7423,36999.425
11862,C-21425,36999.425
11863,C-5837,36999.425
11864,C-49834,36999.425
11865,C-30196,36999.425
11866,C-40907,36999.425
11867,C-48477,36999.425
11868,C-24617,36999.425
11869,C-7894,36999.425
11870,C-40544,36999.425
11871,C-28600,36999.425
11872,C-25474,36999.425
11873,C-18438,36999.425
11874,C-18742,36999.425
11875,C-14937,36999.425
11876,C-1419,36999.425
11877,C-32233,36999.425
11878,C-34598,36999.425
11879,C-14651,36999.425
11880,C-44547,36999.425
11881,C-31095,36999.425
11882,C-20848,36999.425
11883,C-44321,36999.425
11884,C-19757,36999.425
11885,C-6776,36999.425
11886,C-3589,36999.425
11887,C-2452,36999.425
11888,C-27823,36999.425
11889,C-45730,36999.425
11890,C-47984,36999.425
11891,C-23600,36999.425
11892,C-47761,36999.425
11893,C-26511,36999.425
11894,C-17014,36999.425
11895,C-46406,36999.425
11896,C-13322,36999.425
11897,C-22738,36999.425
11898,C-19583,36999.425
11899,C-46455,36999.425
11900,C-24006,36999.425
11901,C-39897,36999.425
11902,C-698,36999.425
11903,C-33882,36999.425
11904,C-39957,36999.425
11905,C-6026,36999.425
11906,C-49142,36999.425
11907,C-41921,36999.425
11908,C-36543,36999.425
11909,C-12609,36999.425
11910,C-45694,36999.425
11911,C-45145,36999.425
11912,C-9883,36999.425
11913,C-18600,36999.425
11914,C-20814,36999.425
11915,C-41565,36999.425
11916,C-24193,36999.425
11917,C-34370,36999.425
11918,C-8766,36999.425
11919,C-16946,36999.425
11920,C-36966,36999.425
11921,C-43788,36999.425
11922,C-17871,36999.425
11923,C-22078,36999.425
11924,C-26228,36999.425
11925,C-28167,36999.425
11926,C-12936,36999.425
11927,C-2130,36999.425
11928,C-28958,36999.425
11929,C-42164,36999.425
11930,C-20927,36999.425
11931,C-7887,36999.425
11932,C-9927,36999.425
11933,C-21032,36999.425
11934,C-35541,36999.425
11935,C-10465,36999.425
11936,C-36184,36999.425
11937,C-6878,36999.425
11938,C-36669,36999.425
11939,C-49475,36999.425
11940,C-12969,36999.425
11941,C-42115,36999.425
11942,C-32010,36999.425
11943,C-36465,36999.425
11944,C-43665,36999.425
11945,C-48879,36999.425
11946,C-10492,36999.425
11947,C-29126,36999.425
11948,C-11859,36999.425
11949,C-19806,36999.425
11950,C-30126,36999.425
11951,C-22583,36999.425
11952,C-24247,36999.425
11953,C-3545,36999.425
11954,C-46577,36999.425
11955,C-16633,36999.425
11956,C-26890,36999.425
11957,C-19793,36999.425
11958,C-32341,36999.425
11959,C-10825,36999.425
11960,C-24418,36999.425
11961,C-10805,36999.425
11962,C-41240,36999.425
11963,C-25404,36999.425
11964,C-30000,36999.425
11965,C-42509,36999.425
11966,C-43158,36999.425
11967,C-8952,36999.425
11968,C-35203,36999.425
11969,C-15286,36999.425
11970,C-19933,36999.425
11971,C-42608,36999.425
11972,C-8413,36999.425
11973,C-21272,36999.425
11974,C-38244,36999.425
11975,C-44899,36999.425
11976,C-37083,36999.425
11977,C-31572,36999.425
11978,C-23687,36999.425
11979,C-40636,36999.425
11980,C-12480,36999.425
11981,C-32609,36999.425
11982,C-27413,36999.425
11983,C-43701,36999.425
11984,C-25667,36999.425
11985,C-6910,36999.425
11986,C-32042,36999.425
11987,C-40667,36999.425
11988,C-25991,36999.425
11989,C-21764,36999.425
11990,C-42529,36999.425
11991,C-44277,36999.425
11992,C-27960,36999.425
11993,C-47843,36999.425
11994,C-14426,36999.425
11995,C-46516,36999.425
11996,C-5903,36999.425
11997,C-20944,36999.425
11998,C-11696,36999.425
11999,C-42835,36999.425
12000,C-5646,36999.425
12001,C-46895,36999.425
12002,C-46003,36999.425
12003,C-34056,36999.425
12004,C-1482,36999.425
12005,C-34398,36999.425
12006,C-36666,36999.425
12007,C-10874,36999.425
12008,C-2538,36999.425
12009,C-35286,36999.425
12010,C-21902,36999.425
12011,C-40795,36999.425
12012,C-25399,36999.425
12013,C-11482,36999.425
12014,C-34671,36999.425
12015,C-24332,36999.425
12016,C-4616,36999.425
12017,C-8621,36999.425
12018,C-30047,36999.425
12019,C-31627,36999.425
12020,C-6253,36999.425
12021,C-45608,36999.425
12022,C-17123,36999.425
12023,C-3086,36999.425
12024,C-33749,36999.425
12025,C-35003,36999.425
12026,C-8845,36999.425
12027,C-4512,36999.425
12028,C-15245,36999.425
12029,C-21575,36999.425
12030,C-6288,36999.425
12031,C-19621,36999.425
12032,C-13985,36999.425
12033,C-26305,36999.425
12034,C-21606,36999.425
12035,C-24002,36999.425
12036,C-28404,36999.425
12037,C-15594,36999.425
12038,C-36587,36999.425
12039,C-20371,36999.425
12040,C-7181,36999.425
12041,C-859,36999.425
12042,C-46233,36999.425
12043,C-37454,36999.425
12044,C-26834,36999.425
12045,C-48021,36999.425
12046,C-45887,36999.425
12047,C-24250,36999.425
12048,C-30479,36999.425
12049,C-15959,36999.425
12050,C-6938,36999.425
12051,C-34813,36999.425
12052,C-8871,36999.425
12053,C-37996,36999.425
12054,C-46065,36999.425
12055,C-5798,36999.425
12056,C-22408,36999.425
12057,C-42886,36999.425
12058,C-1748,36999.425
12059,C-15153,36999.425
12060,C-22721,36999.425
12061,C-31799,36999.425
12062,C-25654,36999.425
12063,C-24564,36999.425
12064,C-18482,36999.425
12065,C-37079,36999.425
12066,C-19651,36999.425
12067,C-24735,36999.425
12068,C-26653,36999.425
12069,C-20283,36999.425
12070,C-6988,36999.425
12071,C-23218,36999.425
12072,C-25046,36999.425
12073,C-42303,36999.425
12074,C-24160,36999.425
12075,C-16201,36999.425
12076,C-23342,36999.425
12077,C-33428,36999.425
12078,C-13636,36999.425
12079,C-25507,36999.425
12080,C-18268,36999.425
12081,C-2604,36999.425
12082,C-30506,36999.425
12083,C-10429,36999.425
12084,C-40490,36999.425
12085,C-2072,36999.425
12086,C-16177,36999.425
12087,C-10689,36999.425
12088,C-27096,36999.425
12089,C-34467,36999.425
12090,C-26004,36999.425
12091,C-15039,36999.425
12092,C-22565,36999.425
12093,C-24924,36999.425
12094,C-40929,36999.425
12095,C-21163,36999.425
12096,C-476,36999.425
12097,C-48120,36999.425
12098,C-12942,36999.425
12099,C-48819,36999.425
12100,C-29267,36999.425
12101,C-933,36999.425
12102,C-8622,36999.425
12103,C-37630,36999.425
12104,C-27145,36999.425
12105,C-45577,36999.425
12106,C-13870,36999.425
12107,C-48054,36999.425
12108,C-22665,36999.425
12109,C-6702,36999.425
12110,C-36456,36999.425
12111,C-5104,36999.425
12112,C-49581,36999.425
12113,C-37103,36999.425
12114,C-43371,36999.425
12115,C-21586,36999.425
12116,C-24527,36999.425
12117,C-33252,36999.425
12118,C-46092,36999.425
12119,C-29275,36999.425
12120,C-26211,36999.425
12121,C-15077,36999.425
12122,C-10780,36999.425
12123,C-16487,36999.425
12124,C-49673,36999.425
12125,C-15218,36999.425
12126,C-9747,36999.425
12127,C-17173,36999.425
12128,C-35763,36999.425
12129,C-14805,36999.425
12130,C-27499,36999.425
12131,C-38542,36999.425
12132,C-29524,36999.425
12133,C-20918,36999.425
12134,C-20852,36999.425
12135,C-32993,36999.425
12136,C-3464,36999.425
12137,C-20268,36999.425
12138,C-25715,36999.425
12139,C-15857,36999.425
12140,C-13190,36999.425
12141,C-14348,36999.425
12142,C-13094,36999.425
12143,C-15464,36999.425
12144,C-17427,36999.425
12145,C-34,36999.425
12146,C-942,36999.425
12147,C-40542,36999.425
12148,C-23846,36999.425
12149,C-23038,36999.425
12150,C-8423,36999.425
12151,C-9795,36999.425
12152,C-46011,36999.425
12153,C-41461,36999.425
12154,C-34836,36999.425
12155,C-17478,36999.425
12156,C-40539,36999.425
12157,C-16719,36999.425
12158,C-29379,36999.425
12159,C-2707,36999.425
12160,C-1621,36999.425
12161,C-12071,36999.425
12162,C-26119,36999.425
12163,C-45394,36999.425
12164,C-42773,36999.425
12165,C-6850,36999.425
12166,C-46122,36999.425
12167,C-37557,36999.425
12168,C-14178,36999.425
12169,C-31608,36999.425
12170,C-6843,36999.425
12171,C-28957,36999.425
12172,C-10802,36999.425
12173,C-43107,36999.425
12174,C-40810,36999.425
12175,C-28980,36999.425
12176,C-11697,36999.425
12177,C-16609,36999.425
12178,C-4195,36999.425
12179,C-49270,36999.425
12180,C-38670,36999.425
12181,C-39510,36999.425
12182,C-7184,36999.425
12183,C-41525,36999.425
12184,C-19137,36999.425
12185,C-19703,36999.425
12186,C-12552,36999.425
12187,C-21755,36999.425
12188,C-7036,36999.425
12189,C-22648,36999.425
12190,C-29700,36999.425
12191,C-24704,36999.425
12192,C-33964,36999.425
12193,C-31516,36999.425
12194,C-13869,36999.425
12195,C-20554,36999.425
12196,C-46579,36999.425
12197,C-1937,36999.425
12198,C-29572,36999.425
12199,C-26852,36999.425
12200,C-5726,36999.425
12201,C-31273,36999.425
12202,C-6143,36999.425
12203,C-25544,36999.425
12204,C-46646,36999.425
12205,C-40681,36999.425
12206,C-47934,36999.425
12207,C-47361,36999.425
12208,C-6005,36999.425
12209,C-8259,36999.425
12210,C-18854,36999.425
12211,C-20518,36999.425
12212,C-1105,36999.425
12213,C-18921,36999.425
12214,C-8503,36999.425
12215,C-37570,36999.425
12216,C-3161,36999.425
12217,C-46084,36999.425
12218,C-10509,36999.425
12219,C-21492,36999.425
12220,C-256,36999.425
12221,C-2487,36999.425
12222,C-47039,36999.425
12223,C-24315,36999.425
12224,C-47163,36999.425
12225,C-7736,36999.425
12226,C-9898,36999.425
12227,C-20897,36999.425
12228,C-15554,36999.425
12229,C-8747,36999.425
12230,C-29015,36999.425
12231,C-17962,36999.425
12232,C-4467,36999.425
12233,C-37189,36999.425
12234,C-7056,36999.425
12235,C-15165,36999.425
12236,C-8035,36999.425
12237,C-1235,36999.425
12238,C-18007,36999.425
12239,C-2967,36999.425
12240,C-31988,36999.425
12241,C-28323,36999.425
12242,C-37086,36999.425
12243,C-45147,36999.425
12244,C-26778,36999.425
12245,C-25307,36999.425
12246,C-39933,36999.425
12247,C-22121,36999.425
12248,C-29430,36999.425
12249,C-3009,36999.425
12250,C-40589,36999.425
12251,C-7295,36999.425
12252,C-22842,36999.425
12253,C-29874,36999.425
12254,C-42232,36999.425
12255,C-3843,36999.425
12256,C-12256,36999.425
12257,C-23628,36999.425
12258,C-702,36999.425
12259,C-3401,36999.425
12260,C-1693,36999.425
12261,C-32688,36999.425
12262,C-18271,36999.425
12263,C-38794,36999.425
12264,C-6993,36999.425
12265,C-16007,36999.425
12266,C-7326,36999.425
12267,C-42114,36999.425
12268,C-24182,36999.425
12269,C-15452,36999.425
12270,C-36684,36999.425
12271,C-25852,36999.425
12272,C-1514,36999.425
12273,C-17163,36999.425
12274,C-30538,36999.425
12275,C-42688,36999.425
12276,C-1597,36999.425
12277,C-15872,36999.425
12278,C-36310,36999.425
12279,C-31615,36999.425
12280,C-37793,36999.425
12281,C-29975,36999.425
12282,C-1393,36999.425
12283,C-44941,36999.425
12284,C-31300,36999.425
12285,C-41743,36999.425
12286,C-47993,36999.425
12287,C-1510,36999.425
12288,C-42808,36999.425
12289,C-4484,36999.425
12290,C-32875,36999.425
12291,C-15659,36999.425
12292,C-6319,36999.425
12293,C-49478,36999.425
12294,C-41666,36999.425
12295,C-45542,36999.425
12296,C-43971,36999.425
12297,C-20215,36999.425
12298,C-33587,36999.425
12299,C-20687,36999.425
12300,C-18767,36999.425
12301,C-4173,36999.425
12302,C-8553,36999.425
12303,C-31581,36999.425
12304,C-2460,36999.425
12305,C-5277,36999.425
12306,C-39363,36999.425
12307,C-33227,36999.425
12308,C-41323,36999.425
12309,C-37122,36999.425
12310,C-26612,36999.425
12311,C-39485,36999.425
12312,C-41690,36999.425
12313,C-16030,36999.425
12314,C-11644,36999.425
12315,C-38446,36999.425
12316,C-31606,36999.425
12317,C-33535,36999.425
12318,C-17187,36999.425
12319,C-6252,36999.425
12320,C-34045,36999.425
12321,C-28483,36999.425
12322,C-33824,36999.425
12323,C-3501,36999.425
12324,C-10930,36999.425
12325,C-13108,36999.425
12326,C-17247,36999.425
12327,C-10384,36999.425
12328,C-39424,36999.425
12329,C-26734,36999.425
12330,C-44957,36999.425
12331,C-32751,36999.425
12332,C-27542,36999.425
12333,C-23764,36999.425
12334,C-35949,36999.425
12335,C-23525,36999.425
12336,C-39395,36999.425
12337,C-12030,36999.425
12338,C-49389,36999.425
12339,C-30356,36999.425
12340,C-18764,36999.425
12341,C-38304,36999.425
12342,C-14422,36999.425
12343,C-6274,36999.425
12344,C-34863,36999.425
12345,C-969,36999.425
12346,C-43854,36999.425
12347,C-38473,36999.425
12348,C-27274,36999.425
12349,C-38277,36999.425
12350,C-46663,36999.425
12351,C-13351,36999.425
12352,C-7304,36999.425
12353,C-27138,36999.425
12354,C-21093,36999.425
12355,C-48612,36999.425
12356,C-32392,36999.425
12357,C-33070,36999.425
12358,C-22512,36999.425
12359,C-23520,36999.425
12360,C-49023,36999.425
12361,C-42148,36999.425
12362,C-6586,36999.425
12363,C-18935,36999.425
12364,C-28505,36999.425
12365,C-31745,36999.425
12366,C-13213,36999.425
12367,C-24258,36999.425
12368,C-42368,36999.425
12369,C-23539,36999.425
12370,C-28273,36999.425
12371,C-2762,36999.425
12372,C-18073,36999.425
12373,C-29009,36999.425
12374,C-36056,36999.425
12375,C-49482,36999.425
12376,C-47882,36999.425
12377,C-45777,36999.425
12378,C-47025,36999.425
12379,C-33556,36999.425
12380,C-27458,36999.425
12381,C-32995,36999.425
12382,C-9761,36999.425
12383,C-22541,36999.425
12384,C-23582,36999.425
12385,C-9053,36999.425
12386,C-40540,36999.425
12387,C-15789,36999.425
12388,C-26401,36999.425
12389,C-8439,36999.425
12390,C-31588,36999.425
12391,C-40154,36999.425
12392,C-5809,36999.425
12393,C-44835,36999.425
12394,C-27885,36999.425
12395,C-34496,36999.425
12396,C-1518,36999.425
12397,C-31496,36999.425
12398,C-23096,36999.425
12399,C-15347,36999.425
12400,C-3365,36999.425
12401,C-15049,36999.425
12402,C-23387,36999.425
12403,C-1132,36999.425
12404,C-26766,36999.425
12405,C-18884,36999.425
12406,C-16438,36999.425
12407,C-4871,36999.425
12408,C-42212,36999.425
12409,C-1220,36999.425
12410,C-2820,36999.425
12411,C-48443,36999.425
12412,C-40618,36999.425
12413,C-4492,36999.425
12414,C-17526,36999.425
12415,C-36764,36999.425
12416,C-40697,36999.425
12417,C-5699,36999.425
12418,C-16339,36999.425
12419,C-42081,36999.425
12420,C-27068,36999.425
12421,C-21811,36999.425
12422,C-45266,36999.425
12423,C-9806,36999.425
12424,C-30086,36999.425
12425,C-24180,36999.425
12426,C-36455,36999.425
12427,C-26739,36999.425
12428,C-3758,36999.425
12429,C-27152,36999.425
12430,C-29231,36999.425
12431,C-19565,36999.425
12432,C-45512,36999.425
12433,C-6440,36999.425
12434,C-9560,36999.425
12435,C-45312,36999.425
12436,C-33380,36999.425
12437,C-49371,36999.425
12438,C-10673,36999.425
12439,C-20651,36999.425
12440,C-20663,36999.425
12441,C-19113,36999.425
12442,C-2192,36999.425
12443,C-19931,36999.425
12444,C-10102,36999.425
12445,C-4388,36999.425
12446,C-37651,36999.425
12447,C-21938,36999.425
12448,C-12365,36999.425
12449,C-4844,36999.425
12450,C-35265,36999.425
12451,C-18250,36999.425
12452,C-46016,36999.425
12453,C-26343,36999.425
12454,C-5714,36999.425
12455,C-40287,36999.425
12456,C-17685,36999.425
12457,C-29592,36999.425
12458,C-32132,36999.425
12459,C-5529,36999.425
12460,C-5549,36999.425
12461,C-17056,36999.425
12462,C-16549,36999.425
12463,C-34974,36999.425
12464,C-9978,36999.425
12465,C-33726,36999.425
12466,C-8715,36999.425
12467,C-18557,36999.425
12468,C-10706,36999.425
12469,C-40231,36999.425
12470,C-23332,36999.425
12471,C-9177,36999.425
12472,C-25217,36999.425
12473,C-15727,36999.425
12474,C-2970,36999.425
12475,C-39938,36999.425
12476,C-21709,36999.425
12477,C-308,36999.425
12478,C-32462,36999.425
12479,C-15966,36999.425
12480,C-38031,36999.425
12481,C-21888,36999.425
12482,C-46228,36999.425
12483,C-4674,36999.425
12484,C-28078,36999.425
12485,C-47638,36999.425
12486,C-27782,36999.425
12487,C-8494,36999.425
12488,C-19332,36999.425
12489,C-46435,36999.425
12490,C-28129,36999.425
12491,C-48003,36999.425
12492,C-8888,36999.425
12493,C-4846,36999.425
12494,C-10897,36999.425
12495,C-42763,36999.425
12496,C-26781,36999.425
12497,C-28306,36999.425
12498,C-7425,36999.425
12499,C-45705,36999.425
12500,C-25772,36999.425
12501,C-45791,36999.425
12502,C-25396,36999.425
12503,C-43835,36999.425
12504,C-15782,36999.425
12505,C-10362,36999.425
12506,C-12400,36999.425
12507,C-42603,36999.425
12508,C-24943,36999.425
12509,C-38941,36999.425
12510,C-17889,36999.425
12511,C-10198,36999.425
12512,C-33548,36999.425
12513,C-18736,36999.425
12514,C-38103,36999.425
12515,C-36529,36999.425
12516,C-3402,36999.425
12517,C-13097,36999.425
12518,C-20894,36999.425
12519,C-48655,36999.425
12520,C-9463,36999.425
12521,C-32163,36999.425
12522,C-24779,36999.425
12523,C-21176,36999.425
12524,C-1029,36999.425
12525,C-18547,36999.425
12526,C-5331,36999.425
12527,C-41155,36999.425
12528,C-12114,36999.425
12529,C-22874,36999.425
12530,C-27763,36999.425
12531,C-796,36999.425
12532,C-23901,36999.425
12533,C-26812,36999.425
12534,C-692,36999.425
12535,C-3783,36999.425
12536,C-1868,36999.425
12537,C-49649,36999.425
12538,C-17668,36999.425
12539,C-5172,36999.425
12540,C-48982,36999.425
12541,C-30051,36999.425
12542,C-36524,36999.425
12543,C-49516,36999.425
12544,C-22915,36999.425
12545,C-5848,36999.425
12546,C-37102,36999.425
12547,C-24036,36999.425
12548,C-10730,36999.425
12549,C-19568,36999.425
12550,C-37063,36999.425
12551,C-37427,36999.425
12552,C-3160,36999.425
12553,C-21352,36999.425
12554,C-9694,36999.425
12555,C-36185,36999.425
12556,C-34566,36999.425
12557,C-17590,36999.425
12558,C-14070,36999.425
12559,C-36909,36999.425
12560,C-24801,36999.425
12561,C-25398,36999.425
12562,C-48472,36999.425
12563,C-24227,36999.425
12564,C-45392,36999.425
12565,C-28631,36999.425
12566,C-24630,36999.425
12567,C-38614,36999.425
12568,C-33456,36999.425
12569,C-20050,36999.425
12570,C-11179,36999.425
12571,C-11025,36999.425
12572,C-22110,36999.425
12573,C-27837,36999.425
12574,C-37688,36999.425
12575,C-30219,36999.425
12576,C-10638,36999.425
12577,C-7622,36999.425
12578,C-5568,36999.425
12579,C-10827,36999.425
12580,C-45935,36999.425
12581,C-37013,36999.425
12582,C-10444,36999.425
12583,C-25583,36999.425
12584,C-41356,36999.425
12585,C-26364,36999.425
12586,C-1960,36999.425
12587,C-42424,36999.425
12588,C-4505,36999.425
12589,C-46376,36999.425
12590,C-36267,36999.425
12591,C-47806,36999.425
12592,C-8837,36999.425
12593,C-6805,36999.425
12594,C-6941,36999.425
12595,C-8178,36999.425
