,Customer ID,Loan Sanction Amount (USD)
8511,C-12546,77381.55
8512,C-24239,42218.734
8513,C-6113,104027.28
8514,C-15188,88921.57
8515,C-22120,0.0
8516,C-3357,57973.277
8517,C-19494,32245.432
8518,C-19380,19494.111
8519,C-28606,30210.117
8520,C-32700,6951.827
8521,C-3985,692.3457
8522,C-13245,31066.387
8523,C-17295,12015.876
8524,C-42572,92533.97
8525,C-21026,37113.36
8526,C-6728,23939.604
8527,C-12093,243551.38
8528,C-41017,53882.27
8529,C-37118,352.12253
8530,C-49995,26188.44
8531,C-9584,11291.431
8532,C-19975,16676.633
8533,C-1013,42514.79
8534,C-34132,20823.035
8535,C-19447,11696.26
8536,C-20653,20104.506
8537,C-18692,144010.64
8538,C-14106,26239.197
8539,C-22145,37324.887
8540,C-45198,39042.64
8541,C-10494,69906.74
8542,C-48520,51382.51
8543,C-14916,128722.4
8544,C-9824,83431.97
8545,C-457,21100.98
8546,C-6562,105071.234
8547,C-11370,912.8126
8548,C-46172,97123.6
8549,C-7527,70275.09
8550,C-32642,64400.477
8551,C-10655,30544.332
8552,C-33238,183163.28
8553,C-392,32944.645
8554,C-29865,112175.91
8555,C-31976,59314.574
8556,C-18186,28306.492
8557,C-21784,13786.299
8558,C-27555,3117.126
8559,C-14999,80101.58
8560,C-41534,144565.31
8561,C-21775,38447.72
8562,C-31977,117873.29
8563,C-10424,39326.62
8564,C-27140,153945.25
8565,C-39693,93065.055
8566,C-25141,2261.1753
8567,C-32653,20883.078
8568,C-17001,47754.934
8569,C-19476,48667.457
8570,C-17706,12559.556
8571,C-25019,44599.664
8572,C-38089,47832.562
8573,C-10005,29822.643
8574,C-17573,37038.574
8575,C-31972,27051.535
8576,C-44501,104275.66
8577,C-41700,46703.305
8578,C-33185,58025.82
8579,C-10278,87809.46
8580,C-30780,55153.656
8581,C-2352,23982.605
8582,C-28874,103859.93
8583,C-37727,60503.51
8584,C-49290,88536.49
8585,C-38655,18933.697
8586,C-37466,47923.445
8587,C-33819,17424.273
8588,C-26038,85226.805
8589,C-45396,112726.16
8590,C-33216,0.0
8591,C-46183,38673.504
8592,C-393,33920.445
8593,C-9450,9121.956
8594,C-34659,31607.586
8595,C-30598,23342.74
8596,C-41496,79849.586
8597,C-35872,12255.783
8598,C-25719,1610.7886
8599,C-16967,74831.766
8600,C-9511,30574.22
8601,C-36616,33430.27
8602,C-48071,4157.852
8603,C-7439,50660.938
8604,C-39139,23145.596
8605,C-34258,25429.096
8606,C-6423,33521.875
8607,C-41931,11918.09
8608,C-15403,0.0
8609,C-37804,17404.758
8610,C-25538,1605.7769
8611,C-31843,18896.773
8612,C-25218,2666.9373
8613,C-17209,101597.14
8614,C-18813,42578.926
8615,C-32185,51309.484
8616,C-5524,54347.83
8617,C-12097,18895.611
8618,C-37822,13588.615
8619,C-49184,194067.17
8620,C-8375,89258.766
8621,C-32678,166246.47
8622,C-21384,57810.47
8623,C-36740,28530.879
8624,C-35959,48229.99
8625,C-19009,42791.805
8626,C-23729,223.72084
8627,C-1054,47179.15
8628,C-37831,4255.4316
8629,C-6559,24977.828
8630,C-45304,89464.76
8631,C-11185,91726.14
8632,C-49920,31553.754
8633,C-6261,57546.42
8634,C-2075,302.54462
8635,C-20614,43812.594
8636,C-37054,71851.26
8637,C-41510,492.3656
8638,C-746,25619.498
8639,C-36549,0.0
8640,C-5155,26228.418
8641,C-48036,62116.668
8642,C-25984,52254.04
8643,C-5033,49793.742
8644,C-8320,115240.34
8645,C-1524,77080.94
8646,C-6002,2105.312
8647,C-33717,48668.6
8648,C-31478,71592.19
8649,C-13204,82367.266
8650,C-47458,27005.79
8651,C-39104,185282.95
8652,C-23067,25622.496
8653,C-41111,408.93594
8654,C-32263,65460.074
8655,C-38528,63226.566
8656,C-4828,113609.17
8657,C-37801,122925.79
8658,C-37462,26918.285
8659,C-27518,28601.688
8660,C-3486,0.0
8661,C-6082,103705.5
8662,C-46936,204515.5
8663,C-7534,32438.844
8664,C-22042,49640.445
8665,C-8380,72266.11
8666,C-8097,169836.17
8667,C-22301,87360.125
8668,C-25168,130463.18
8669,C-17928,0.0
8670,C-8806,14204.799
8671,C-18915,72805.27
8672,C-31868,73067.98
8673,C-16159,37955.414
8674,C-24991,5859.713
8675,C-46836,49101.59
8676,C-40715,72534.41
8677,C-3654,63430.32
8678,C-32865,35469.98
8679,C-21491,3381.1555
8680,C-30253,11352.243
8681,C-41989,69202.06
8682,C-36344,794.79974
8683,C-838,27944.627
8684,C-14192,18337.236
8685,C-7684,47416.684
8686,C-12757,83626.24
8687,C-36976,15560.034
8688,C-7030,175108.75
8689,C-41940,15114.498
8690,C-9132,556.4263
8691,C-14582,31817.475
8692,C-35322,41442.766
8693,C-29051,103424.086
8694,C-17292,22496.795
8695,C-39140,33304.656
8696,C-15593,53835.934
8697,C-48978,114572.5
8698,C-37053,32145.469
8699,C-5094,67760.52
8700,C-7420,22720.111
8701,C-34738,94882.75
8702,C-18985,17969.707
8703,C-30030,21145.74
8704,C-2356,15168.279
8705,C-24417,135009.7
8706,C-47632,35988.742
8707,C-27907,35399.99
8708,C-27141,44408.03
8709,C-3784,0.0
8710,C-1918,793.7461
8711,C-5107,44281.383
8712,C-40057,61816.51
8713,C-33320,37378.266
8714,C-28025,36078.95
8715,C-21806,18722.895
8716,C-18126,29976.178
8717,C-41572,140923.64
8718,C-13169,49154.695
8719,C-31655,1582.1582
8720,C-28274,16426.674
8721,C-7313,127331.875
8722,C-45915,47371.473
8723,C-11428,55847.848
8724,C-30183,234.17458
8725,C-24890,43034.688
8726,C-36682,42610.83
8727,C-1761,85356.03
8728,C-35735,59262.176
8729,C-14607,22634.053
8730,C-38236,42972.973
8731,C-22093,85297.92
8732,C-18959,30356.2
8733,C-39313,1865.6238
8734,C-15984,93201.39
8735,C-21917,129829.74
8736,C-32008,58810.527
8737,C-7221,23909.98
8738,C-48471,2107.9285
8739,C-25090,141812.03
8740,C-15530,81928.71
8741,C-13510,28129.55
8742,C-22895,61608.76
8743,C-13542,2559.9246
8744,C-1806,27252.422
8745,C-20064,102930.33
8746,C-40071,52494.81
8747,C-30039,28848.727
8748,C-32339,39054.703
8749,C-35559,62698.18
8750,C-8969,100813.54
8751,C-46089,37619.406
8752,C-49481,84396.83
8753,C-47349,103025.516
8754,C-88,53589.54
8755,C-25698,17565.715
8756,C-17276,30618.006
8757,C-46660,85192.59
8758,C-1172,72182.44
8759,C-29192,14083.139
8760,C-37084,2297.5234
8761,C-13657,33561.55
8762,C-21305,50863.855
8763,C-32955,55483.43
8764,C-39628,56738.18
8765,C-42397,25255.096
8766,C-40441,47969.45
8767,C-41245,48536.254
8768,C-21533,15873.593
8769,C-18542,74861.01
8770,C-32684,41997.285
8771,C-41563,75407.09
8772,C-33288,23347.92
8773,C-12225,35916.27
8774,C-2031,43217.043
8775,C-31422,594.0998
8776,C-36331,53736.473
8777,C-997,13441.451
8778,C-40411,2186.6064
8779,C-26855,25130.41
8780,C-8029,4222.76
8781,C-48685,0.0
8782,C-31194,8.238171
8783,C-2853,121057.86
8784,C-24456,101966.08
8785,C-3630,41640.836
8786,C-42137,67458.29
8787,C-20025,11786.168
8788,C-37596,89466.73
8789,C-34112,53853.25
8790,C-43264,71175.375
8791,C-1929,84595.26
8792,C-48763,69763.32
8793,C-29675,40900.805
8794,C-40161,122826.0
8795,C-17076,21283.725
8796,C-9194,30084.129
8797,C-10185,44888.668
8798,C-29471,76306.086
8799,C-24116,12479.925
8800,C-8449,114656.75
8801,C-32788,29573.236
8802,C-13562,114125.766
8803,C-2347,27202.02
8804,C-34939,20600.965
8805,C-41122,25413.09
8806,C-19641,2400.1292
8807,C-32629,70283.21
8808,C-19956,138704.5
8809,C-16108,25637.178
8810,C-36735,107680.55
8811,C-13092,124096.24
8812,C-20684,21560.828
8813,C-18684,61839.523
8814,C-40764,18710.152
8815,C-24669,35608.652
8816,C-38502,85978.555
8817,C-27548,41244.746
8818,C-45955,43378.277
8819,C-42916,46419.016
8820,C-48045,107591.18
8821,C-33126,25064.078
8822,C-26986,94955.67
8823,C-6574,812.85114
8824,C-12911,23372.625
8825,C-28130,91235.34
8826,C-39260,25519.266
8827,C-34999,21766.31
8828,C-37816,26678.225
8829,C-9870,96969.21
8830,C-41404,440.3897
8831,C-11337,21635.166
8832,C-21878,42365.742
8833,C-49861,37202.55
8834,C-20239,106055.93
8835,C-44364,39754.664
8836,C-37693,2665.1174
8837,C-20839,233.14986
8838,C-18552,34925.336
8839,C-14980,30010.277
8840,C-16003,171792.88
8841,C-42827,84601.516
8842,C-4219,2382.925
8843,C-11677,93931.28
8844,C-8875,60218.406
8845,C-29415,40353.527
8846,C-2706,81270.38
8847,C-42830,92976.02
8848,C-11723,2257.825
8849,C-42675,115486.43
8850,C-47006,111933.89
8851,C-6919,39745.56
8852,C-28348,37899.582
8853,C-22642,26922.924
8854,C-24560,133090.7
8855,C-49807,21829.031
8856,C-37540,25399.906
8857,C-36544,22801.791
8858,C-22421,46386.984
8859,C-13900,81890.555
8860,C-4230,25077.627
8861,C-20276,44195.902
8862,C-42291,44041.395
8863,C-26670,54441.95
8864,C-9189,23129.379
8865,C-22053,25004.691
8866,C-12297,106102.484
8867,C-21408,36237.37
8868,C-11613,90215.18
8869,C-29159,88482.22
8870,C-41736,185833.02
8871,C-42923,45481.64
8872,C-16959,26699.951
8873,C-22122,62547.85
8874,C-25754,86363.81
8875,C-13529,48328.082
8876,C-6136,47572.656
8877,C-35724,12615.4
8878,C-48000,75119.47
8879,C-15262,89449.99
8880,C-27494,1807.0393
8881,C-18627,149911.56
8882,C-22246,18319.848
8883,C-41668,37527.547
8884,C-42447,22075.037
8885,C-42336,320.21017
8886,C-49689,0.0
8887,C-46235,43881.035
8888,C-39800,35665.645
8889,C-47081,24446.932
8890,C-8863,45227.812
8891,C-9157,216503.14
8892,C-12393,100969.414
8893,C-8595,12459.039
8894,C-31500,41863.434
8895,C-20255,25959.799
8896,C-28803,95162.5
8897,C-3497,74121.914
8898,C-38310,58375.11
8899,C-44126,27609.955
8900,C-8729,45378.938
8901,C-42443,36594.95
8902,C-42654,54266.996
8903,C-46391,47191.195
8904,C-24334,5835.757
8905,C-40054,40073.57
8906,C-28900,59427.08
8907,C-37838,104160.27
8908,C-1189,22089.477
8909,C-5446,28575.553
8910,C-18945,64327.55
8911,C-8640,31867.008
8912,C-49642,43330.07
8913,C-12214,126303.14
8914,C-30885,42704.824
8915,C-31068,168949.28
8916,C-37541,21640.938
8917,C-10041,39060.684
8918,C-45988,67894.625
8919,C-39341,34537.785
8920,C-28486,114110.984
8921,C-19409,33739.734
8922,C-19739,24546.734
8923,C-34540,50565.6
8924,C-46707,2575.6108
8925,C-17492,37254.203
8926,C-3890,22815.623
8927,C-48846,46126.8
8928,C-21450,0.0
8929,C-888,24257.424
8930,C-20044,253555.64
8931,C-19014,1754.1804
8932,C-41456,45606.19
8933,C-23799,33552.58
8934,C-17286,23279.307
8935,C-33761,42947.25
8936,C-492,118146.88
8937,C-43593,44723.836
8938,C-13548,23305.31
8939,C-833,0.0
8940,C-40177,18671.852
8941,C-29534,17601.215
8942,C-24673,17306.527
8943,C-43609,40295.977
8944,C-49847,5694.8853
8945,C-33668,38131.703
8946,C-17859,26309.87
8947,C-12033,47691.87
8948,C-30114,138794.6
8949,C-37451,34566.426
8950,C-42281,68121.63
8951,C-37994,32664.229
8952,C-29885,150763.31
8953,C-37983,90622.43
8954,C-28700,26601.146
8955,C-10189,36521.312
8956,C-3108,70413.24
8957,C-8712,142083.6
8958,C-41096,173497.77
8959,C-4319,24007.404
8960,C-3881,93837.586
8961,C-18088,120688.57
8962,C-1243,86061.76
8963,C-22715,136698.81
8964,C-32183,63578.47
8965,C-46117,16725.768
8966,C-27876,44769.6
8967,C-8493,46243.586
8968,C-40622,1261.8392
8969,C-9213,55097.94
8970,C-8167,129624.53
8971,C-28680,51116.266
8972,C-20714,60.261494
8973,C-21015,36271.824
8974,C-8882,91596.3
8975,C-46869,22853.912
8976,C-22000,18391.871
8977,C-28368,131993.12
8978,C-31313,30052.043
8979,C-11597,12963.744
8980,C-20509,248198.77
8981,C-29817,1621.0049
8982,C-24065,26021.885
8983,C-4642,32131.275
8984,C-27655,164.99211
8985,C-7569,67460.22
8986,C-48462,33583.42
8987,C-40479,42674.195
8988,C-21585,64478.07
8989,C-43646,46021.9
8990,C-43616,956.2804
8991,C-4445,30076.414
8992,C-25988,15734.702
8993,C-29982,152170.34
8994,C-22519,187.39394
8995,C-4732,60710.1
8996,C-37459,0.0
8997,C-34858,69763.62
8998,C-10008,49690.664
8999,C-7840,42791.688
9000,C-40694,14886.374
9001,C-11077,50188.387
9002,C-2943,105490.66
9003,C-44222,47697.477
9004,C-33233,49577.383
9005,C-35720,38032.55
9006,C-45223,20131.863
9007,C-42604,66951.49
9008,C-38853,13756.206
9009,C-39669,35210.78
9010,C-13792,60808.133
9011,C-44773,28225.736
9012,C-4820,91618.49
9013,C-47487,22333.84
9014,C-3648,34535.2
9015,C-36876,60510.387
9016,C-15540,25296.656
9017,C-24479,28889.209
9018,C-46956,37914.496
9019,C-15303,103105.84
9020,C-16301,91699.266
9021,C-8768,54850.715
9022,C-48974,55272.266
9023,C-12415,47710.004
9024,C-37967,15144.128
9025,C-21951,27713.164
9026,C-31289,53182.574
9027,C-32108,61430.633
9028,C-15712,44512.574
9029,C-34151,26688.318
9030,C-49455,20783.943
9031,C-25,53197.004
9032,C-47269,28958.402
9033,C-49297,5165.113
9034,C-4921,404.62778
9035,C-35913,48134.312
9036,C-20052,110231.81
9037,C-4414,221.75111
9038,C-45896,63374.48
9039,C-19408,50305.156
9040,C-8232,107217.54
9041,C-46395,43817.11
9042,C-43507,91278.836
9043,C-8075,55202.223
9044,C-33030,157444.8
9045,C-34133,12716.395
9046,C-15626,0.0
9047,C-47066,226227.88
9048,C-35423,95841.24
9049,C-14505,47242.12
9050,C-6419,30010.041
9051,C-3026,103429.484
9052,C-40519,65887.0
9053,C-28638,100045.01
9054,C-6459,104152.89
9055,C-32664,37307.24
9056,C-8691,93679.36
9057,C-33175,64311.36
9058,C-10801,32777.13
9059,C-45406,1326.8467
9060,C-45210,41939.434
9061,C-33334,45922.9
9062,C-15360,41363.656
9063,C-6626,32751.85
9064,C-43926,282.58746
9065,C-12728,20144.598
9066,C-31879,4015.6147
9067,C-21740,2226.8152
9068,C-11208,25758.873
9069,C-47271,18235.14
9070,C-19678,29826.84
9071,C-37742,64723.41
9072,C-26535,47167.38
9073,C-7981,119769.09
9074,C-19469,38555.43
9075,C-45495,18994.275
9076,C-30206,63757.516
9077,C-42055,44861.996
9078,C-358,24611.61
9079,C-848,713.10455
9080,C-37697,37.052917
9081,C-8063,90939.266
9082,C-6018,65975.98
9083,C-29511,24787.852
9084,C-9029,21964.074
9085,C-47879,45702.652
9086,C-35772,22597.943
9087,C-6336,53717.113
9088,C-6141,50726.707
9089,C-3857,27095.44
9090,C-24626,36229.105
9091,C-8973,16051.85
9092,C-3491,71334.92
9093,C-35631,42307.32
9094,C-32915,85592.195
9095,C-38335,40010.07
9096,C-21503,57028.67
9097,C-36622,2087.0266
9098,C-344,29171.16
9099,C-33876,46705.844
9100,C-37743,26440.373
9101,C-35233,42909.973
9102,C-47668,11639.304
9103,C-30580,78649.28
9104,C-44639,26795.006
9105,C-3597,67717.67
9106,C-16615,93571.25
9107,C-33547,30284.48
9108,C-2812,47850.805
9109,C-31466,16517.953
9110,C-7853,71872.08
9111,C-17390,112410.82
9112,C-13895,128063.17
9113,C-791,58171.55
9114,C-45126,0.0
9115,C-18253,55641.527
9116,C-15233,23412.434
9117,C-8464,37240.664
9118,C-16248,120492.055
9119,C-8572,31680.492
9120,C-36110,56189.938
9121,C-44606,215.9138
9122,C-44188,21227.355
9123,C-15095,30095.586
9124,C-9770,19958.229
9125,C-49164,26125.668
9126,C-22909,18691.78
9127,C-4247,19550.852
9128,C-21985,34754.742
9129,C-48739,52309.57
9130,C-12270,23043.455
9131,C-33481,105220.37
9132,C-48296,42279.668
9133,C-28125,37567.34
9134,C-42052,24799.553
9135,C-32304,62874.664
9136,C-36499,26404.906
9137,C-48149,53253.168
9138,C-29292,98547.06
9139,C-3303,164163.12
9140,C-26139,43559.105
9141,C-2781,137556.05
9142,C-19133,80765.82
9143,C-19390,22121.637
9144,C-25546,74800.49
9145,C-35625,22507.781
9146,C-34844,38314.797
9147,C-38043,84791.24
9148,C-1848,29988.965
9149,C-16222,78191.445
9150,C-40099,115381.836
9151,C-47770,22142.748
9152,C-41234,105762.4
9153,C-25442,104246.664
9154,C-11896,110957.34
9155,C-28857,58579.79
9156,C-24888,29744.326
9157,C-48102,90132.78
9158,C-25383,36394.04
9159,C-788,39802.62
9160,C-3722,19507.838
9161,C-5433,21408.396
9162,C-6302,19319.926
9163,C-5595,91750.234
9164,C-33284,24161.992
9165,C-44407,54066.85
9166,C-37421,92925.73
9167,C-44737,96817.02
9168,C-9554,11878.271
9169,C-7379,28039.402
9170,C-23085,25643.426
9171,C-17784,34811.88
9172,C-21719,14403.514
9173,C-45823,58707.242
9174,C-46961,131977.22
9175,C-13561,31111.154
9176,C-49206,587.865
9177,C-46393,83523.81
9178,C-46890,30547.486
9179,C-35116,34612.406
9180,C-31039,59224.902
9181,C-10804,1176.4531
9182,C-33118,34645.34
9183,C-5416,34001.97
9184,C-1973,122631.55
9185,C-26663,37182.367
9186,C-21887,23099.693
9187,C-41514,22458.486
9188,C-37928,2220.0679
9189,C-18032,85474.19
9190,C-36840,30443.293
9191,C-24173,38705.473
9192,C-29531,88741.44
9193,C-43270,11791.145
9194,C-4425,42791.457
9195,C-27687,0.0
9196,C-21457,45326.734
9197,C-23751,36579.88
9198,C-32723,135763.3
9199,C-14800,23831.246
9200,C-22587,11561.796
9201,C-25805,20469.277
9202,C-38545,18236.191
9203,C-21693,41078.297
9204,C-13386,268.09772
9205,C-15636,23111.504
9206,C-3329,113074.875
9207,C-30193,101965.37
9208,C-15396,143623.5
9209,C-23253,37872.387
9210,C-39837,104689.586
9211,C-16454,75313.34
9212,C-27817,1573.6631
9213,C-37556,60701.773
9214,C-46057,55130.08
9215,C-48474,98110.59
9216,C-2090,11117.446
9217,C-11582,67453.78
9218,C-38493,100371.84
9219,C-30365,20526.145
9220,C-34851,15145.093
9221,C-17069,0.0
9222,C-23747,6099.3
9223,C-20190,26753.893
9224,C-30229,55317.223
9225,C-22930,40490.28
9226,C-9788,45131.73
9227,C-6503,31062.717
9228,C-45262,91420.41
9229,C-42125,133088.19
9230,C-34198,23628.625
9231,C-6404,72874.9
9232,C-46955,36188.62
9233,C-24171,66657.766
9234,C-2,19160.322
9235,C-30681,38203.95
9236,C-36864,129917.664
9237,C-45117,28959.006
9238,C-9646,1679.0801
9239,C-45372,26919.316
9240,C-25741,6895.9526
9241,C-40728,92220.164
9242,C-2774,64286.363
9243,C-16603,105882.75
9244,C-43561,33630.16
9245,C-14945,47898.63
9246,C-43480,69357.93
9247,C-44292,15620.042
9248,C-28380,100958.664
9249,C-8138,9270.714
9250,C-4178,1124.9059
9251,C-16736,42555.168
9252,C-41963,135571.66
9253,C-31384,102752.19
9254,C-14667,33652.516
9255,C-38942,45592.83
9256,C-10714,52589.508
9257,C-20134,25564.451
9258,C-41726,27369.033
9259,C-24850,0.0
9260,C-29288,55437.125
9261,C-1164,58944.28
9262,C-47672,16467.906
9263,C-37919,39730.914
9264,C-37597,55493.78
9265,C-38076,42690.105
9266,C-24477,0.0
9267,C-23914,60397.6
9268,C-13301,37134.266
9269,C-18539,53123.41
9270,C-23044,10558.199
9271,C-21502,71251.94
9272,C-40449,489.49915
9273,C-28586,22220.14
9274,C-34718,139185.62
9275,C-41186,160939.44
9276,C-47296,59308.59
9277,C-20525,65214.23
9278,C-12347,18496.041
9279,C-25324,21035.398
9280,C-9161,21161.52
9281,C-142,57542.195
9282,C-24807,405.29764
9283,C-38145,56900.84
9284,C-36162,17587.008
9285,C-22871,17906.803
9286,C-23871,3574.9824
9287,C-10886,192240.64
9288,C-24266,20648.945
9289,C-767,15179.095
9290,C-47811,1297.2294
9291,C-35686,128912.2
9292,C-38776,99400.64
9293,C-19205,127782.15
9294,C-11544,24646.63
9295,C-30961,41480.176
9296,C-27896,17825.1
9297,C-43973,23190.104
9298,C-19217,92361.516
9299,C-6700,387.28918
9300,C-24717,106587.08
9301,C-234,48781.05
9302,C-27257,90533.25
9303,C-15186,31619.664
9304,C-19423,57914.81
9305,C-34623,43388.914
9306,C-35508,39640.902
9307,C-32209,17769.385
9308,C-13543,37612.984
9309,C-49876,30026.686
9310,C-35561,86239.53
9311,C-4654,108609.85
9312,C-43417,74411.586
9313,C-17946,72252.26
9314,C-24941,23583.307
9315,C-25018,705.77234
9316,C-48632,19547.893
9317,C-42012,1334.9478
9318,C-340,136077.62
9319,C-7306,1167.0933
9320,C-7686,61874.562
9321,C-7859,42881.617
9322,C-7909,118089.51
9323,C-8351,101923.33
9324,C-34669,37920.75
9325,C-11556,140426.03
9326,C-13389,45927.11
9327,C-36628,125607.32
9328,C-13333,1481.0011
9329,C-49643,45908.94
9330,C-28367,30628.773
9331,C-21252,44949.22
9332,C-33744,39809.41
9333,C-47128,30997.008
9334,C-38056,140474.77
9335,C-46932,1016.7001
9336,C-19919,114.10236
9337,C-20342,244617.75
9338,C-20495,67972.73
9339,C-48255,28674.684
9340,C-16199,27109.418
9341,C-38294,39668.355
9342,C-22310,55805.04
9343,C-28767,15105.14
9344,C-6701,25052.963
9345,C-45110,36353.258
9346,C-314,38835.484
9347,C-13294,31365.062
9348,C-21535,23446.785
9349,C-8253,110134.62
9350,C-33158,2462.1309
9351,C-25415,56328.953
9352,C-45958,161249.12
9353,C-41650,112044.38
9354,C-31177,39943.02
9355,C-23397,39938.473
9356,C-25316,113215.375
9357,C-49620,45998.65
9358,C-7322,34417.55
9359,C-12612,1037.2292
9360,C-43390,32239.248
9361,C-48040,140005.05
9362,C-28288,186707.75
9363,C-4185,259136.11
9364,C-40164,165079.31
9365,C-48273,44948.1
9366,C-29580,17817.26
9367,C-3067,26966.92
9368,C-19236,43474.52
9369,C-48357,39548.027
9370,C-23266,21130.324
9371,C-42866,39143.555
9372,C-676,103646.03
9373,C-35834,43036.184
9374,C-24786,41021.87
9375,C-8283,17933.725
9376,C-19547,84622.39
9377,C-42908,115305.06
9378,C-24980,3032.0454
9379,C-44864,25077.373
9380,C-27674,44680.42
9381,C-41126,188.22908
9382,C-29181,85410.86
9383,C-37609,52543.426
9384,C-49723,37358.176
9385,C-20105,48495.254
9386,C-12704,99474.72
9387,C-8961,60771.215
9388,C-7910,42462.555
9389,C-44942,177497.9
9390,C-6706,23429.387
9391,C-16896,101862.16
9392,C-49732,1140.2435
9393,C-7595,18083.389
9394,C-43888,45843.42
9395,C-17945,118096.305
9396,C-35849,19133.654
9397,C-6745,28508.092
9398,C-15353,33655.938
9399,C-17401,23797.361
9400,C-12059,37643.85
9401,C-24289,18610.295
9402,C-34904,24590.05
9403,C-17468,165939.25
9404,C-13138,55579.53
9405,C-15230,35657.906
9406,C-49224,147225.05
9407,C-41150,24245.773
9408,C-6187,51590.973
9409,C-18733,31874.824
9410,C-37017,46555.473
9411,C-27327,122606.91
9412,C-30429,1300.9752
9413,C-27748,22709.727
9414,C-13802,41362.535
9415,C-18475,26397.338
9416,C-45774,34111.363
9417,C-8072,61422.438
9418,C-35908,14549.942
9419,C-23109,38197.234
9420,C-26822,28617.527
9421,C-24707,148829.8
9422,C-20526,24082.49
9423,C-30424,43660.562
9424,C-49418,20510.912
9425,C-26479,23685.01
9426,C-8387,64753.062
9427,C-6655,36050.59
9428,C-37042,81509.87
9429,C-279,17625.654
9430,C-31834,43467.895
9431,C-11843,82475.59
9432,C-16974,22452.965
9433,C-33171,37685.426
9434,C-32055,43217.953
9435,C-37019,24955.203
9436,C-33443,104554.84
9437,C-20162,30285.445
9438,C-28139,36052.234
9439,C-34162,1303.6661
9440,C-31262,14073.189
9441,C-1638,57438.777
9442,C-24102,241.31169
9443,C-17127,22620.617
9444,C-44900,15823.051
9445,C-20150,16226.552
9446,C-49986,30371.176
9447,C-18561,105556.83
9448,C-21931,69991.234
9449,C-10454,98176.91
9450,C-2782,92377.625
9451,C-16404,129677.914
9452,C-34884,36275.98
9453,C-14495,55592.508
9454,C-27484,39663.484
9455,C-7349,156146.95
9456,C-41417,1124.7699
9457,C-11043,102495.64
9458,C-8502,52488.88
9459,C-5180,21697.973
9460,C-31406,37848.0
9461,C-34649,0.0
9462,C-40853,105124.83
9463,C-20794,404.87033
9464,C-16072,48116.695
9465,C-14349,70633.08
9466,C-40156,34611.875
9467,C-4038,27814.908
9468,C-37995,39458.438
9469,C-13929,28174.523
9470,C-29045,31986.066
9471,C-42664,21311.828
9472,C-44027,19805.078
9473,C-25864,35011.836
9474,C-38973,103051.47
9475,C-3245,2279.9324
9476,C-47958,97976.65
9477,C-40066,41787.215
9478,C-10888,49581.84
9479,C-16474,22588.229
9480,C-49410,35917.703
9481,C-17402,1533.5227
9482,C-36328,5481.3267
9483,C-40670,38576.785
9484,C-31272,15055.905
9485,C-6845,33185.52
9486,C-5943,36171.45
9487,C-15088,56214.504
9488,C-22899,716.5714
9489,C-45980,134356.08
9490,C-41751,46523.395
9491,C-10843,0.0
9492,C-26299,16300.151
9493,C-47615,28258.955
9494,C-49981,13464.89
9495,C-10084,102811.305
9496,C-31452,14208.405
9497,C-31035,11205.192
9498,C-14133,1338.1204
9499,C-7290,23401.434
9500,C-34603,747.87506
9501,C-6808,38022.02
9502,C-35252,177050.38
9503,C-16224,28076.602
9504,C-2123,19119.262
9505,C-20269,21454.443
9506,C-3363,78576.01
9507,C-18074,22826.094
9508,C-48195,1284.8638
9509,C-769,38503.527
9510,C-19321,21001.674
9511,C-44401,73944.45
9512,C-15922,28299.016
9513,C-3637,55929.01
9514,C-46072,25915.832
9515,C-29609,47675.19
9516,C-29405,31412.03
9517,C-46731,58323.746
9518,C-25601,129293.6
9519,C-44012,23429.55
9520,C-29369,48945.074
9521,C-25011,57133.027
9522,C-23207,58901.38
9523,C-4665,40619.36
9524,C-8285,0.0
9525,C-38097,40352.137
9526,C-1543,66006.836
9527,C-44795,47130.285
9528,C-4112,76192.01
9529,C-40573,1305.2867
9530,C-41959,112826.01
9531,C-3176,42584.82
9532,C-41033,57728.633
9533,C-14605,10923.778
9534,C-37909,60050.51
9535,C-28392,41864.895
9536,C-35127,61435.74
9537,C-41441,98468.68
9538,C-49240,21157.477
9539,C-9254,27486.947
9540,C-33056,31711.223
9541,C-43487,86627.09
9542,C-31785,1493.9683
9543,C-11568,76167.984
9544,C-29018,58260.406
9545,C-39340,95226.16
9546,C-21831,60197.35
9547,C-13230,58396.805
9548,C-9835,123114.06
9549,C-10699,39091.17
9550,C-23007,65625.26
9551,C-2300,48867.242
9552,C-31891,57504.086
9553,C-4265,99507.58
9554,C-20562,115847.34
9555,C-4390,117553.77
9556,C-8428,14010.885
9557,C-2751,52881.49
9558,C-34744,141868.03
9559,C-45670,23565.998
9560,C-38245,115337.83
9561,C-41939,85285.16
9562,C-10157,22107.234
9563,C-38888,124666.48
9564,C-33270,29065.705
9565,C-5472,37992.36
9566,C-14616,155998.19
9567,C-19117,67492.32
9568,C-3437,124615.79
9569,C-15329,817.81134
9570,C-39235,34222.39
9571,C-24641,52694.902
9572,C-15036,63476.55
9573,C-14242,56912.297
9574,C-3728,74352.48
9575,C-1765,18523.877
9576,C-5902,144081.98
9577,C-24292,109462.664
9578,C-13776,74111.88
9579,C-36051,119350.15
9580,C-2842,39106.58
9581,C-12723,56.189705
9582,C-30610,51385.88
9583,C-13165,593.78046
9584,C-47253,1945.0884
